id,que,twi_id,retwi,fav,desc,imgurl
1159,paulcezanne,911897233494331392,1,0,"RT @DadiljaSljivka1: Neke boli glava,neke boli kurac.Sve u svemu bitno je da se ima nesto sto ce ponekad da zaboli!",
1160,paulcezanne,911897053512552448,0,2,@TobitMMM 1 2 4 6 8 9,
1161,paulcezanne,911896660850221056,4,0,"RT @SolzenjicinH: Kad zagalamim po kući malo koga da je uopšte i briga. Isto ko da sam Valentin Incko, jbt.",
1162,paulcezanne,911896596845142018,15,0,RT @SolzenjicinH: Da Tesla živi u današnjoj Bosni radio bi na benzinskoj pumpi i očitavo nivo zraka u kamijonskim gumama.,
1163,paulcezanne,911896539647365120,13,0,"RT @SolzenjicinH: Svaki put kad gledam Boj na Kosovu i kad Miloš Obilić ubija Murata, ja izadjem napolje da me žena i djeca ne vide kako pl…",
1164,paulcezanne,911896377151692801,4,0,"RT @SolzenjicinH: BH gradjani za godinu dana na antidepresive potroše 9,5 miliona maraka, pa htio bi da pitam; Jel pomaže, braćo?",
1165,paulcezanne,911896039539449856,3,0,RT @SolzenjicinH: Prije 22 godine u Bosni i Hercegovini je prestao rat. Ljudi su masovno izlazili na ulici i plakali od tuge.,
1166,paulcezanne,911895896790585344,0,2,@TobitMMM @_PaulCezanne Vuka i hotel Dunav.,
1167,paulcezanne,911895857275867136,12,0,RT @cezanneart: Self-Portrait with Palette #paulcezanne #fineart https://t.co/DqOmbzyyR7,https://pbs.twimg.com/media/DKCDiPnWsAE9wbI.jpg
1168,paulcezanne,911895380891185152,1,0,RT @TobitMMM: Vukovar https://t.co/2pw7mwpnft,https://pbs.twimg.com/media/DKdtdMKXkAAf-46.jpg
1169,paulcezanne,911895294585032709,0,1,@TobitMMM i tebi ugodan dan,
1170,paulcezanne,911894649962418176,117,0,RT @Gdin_Ministar: Nekome možeš da oprostiš i zaboraviš. A nekoga zaboraviš jer ne možeš da mu oprostiš.,
1171,paulcezanne,911894559747182592,0,1,@HerrFlick3 vidio je on kako se pravi tunel do aerodroma u sarajevu,
1172,paulcezanne,911894518328373248,12,0,RT @cezanneart: Self-Portrait with Palette #paulcezanne #fineart https://t.co/DqOmbzyyR7,https://pbs.twimg.com/media/DKCDiPnWsAE9wbI.jpg
1173,paulcezanne,911894278686769153,6,0,"RT @MdinoDino: Suđenje nije narodima već pojedincima-Dodik: Srbi osuđeni na 1.500, a Bošnjaci samo na 30 godina  https://t.co/tRiitK92lD",
1174,paulcezanne,911894264359120896,0,0,@MdinoDino sve po potrebi i kako mu zatreba. nije genocid - nego zlo pojedinaca. kad njega lično kritikuješ onda kr… https://t.co/nBGWOOKwya,
1175,paulcezanne,911893863375228928,0,3,@Nex_Nexus_ @_PaulCezanne To je sve Vučić.I sudija i sud i zakon. Tačka.,
1176,paulcezanne,911892422493446146,3,0,"RT @memoir_woman: to nosi čarape što imaju toliko likre da sijaju ko karijera šabana šaulića 1982. godine, al to je modni stručnjak, ta id…",
1177,paulcezanne,911892351416721408,7,0,RT @Mrs_Lenka_Sam: ž.i.v.o.t. https://t.co/FCVvvA6ygK,https://pbs.twimg.com/media/DKb8WDEWkAE8s1M.jpg
1178,paulcezanne,911892198156902400,0,0,"@HerrFlick3 ""bager""",
1179,paulcezanne,911891917264343041,124,0,RT @Gdin_Ministar: U rečima idi ako hoćeš ima mnogo besa. U reči ostani ima mnogo ljubavi.,
1180,paulcezanne,911891880929054722,8,0,RT @UmorniL: Reko mi doktor ti si svoje popio..  Sad pijem od ortaka koji nikad nije pio,
1181,paulcezanne,911891800297758720,13,0,"RT @HerrFlick3: https://t.co/E91TfXywgy SNS ""investitori""",
1182,paulcezanne,911891722803793920,1,0,RT @HerrFlick3: https://t.co/0Jh8UbImuW https://t.co/lnTSOdD015,https://pbs.twimg.com/media/DKbypgBXcAAjN4m.jpg
1183,paulcezanne,911891625391030273,6,0,"RT @SolzenjicinH: Avion otet prije 40 godina u Somaliji, vraćen Njemačkoj u dijelovima, sa porukom; Jebo vas vaki avion.",
1184,paulcezanne,911891595154292739,10,0,"RT @SolzenjicinH: Katalonija bi da se otcijepi, a mi joj, ko fol, ne damo. SERGIO RAMOS",
1185,paulcezanne,911891548564021249,37,0,RT @Gdin_Ministar: Bolje je da imaš osećanje ljubavi prema onome sa kim više nisi nego da ga gubiš prema onome sa kim sada jesi.,
1186,paulcezanne,911891503718502401,7,0,RT @SolzenjicinH: Američki raketni razarač je danas uplovio u luku Bar kao podrška gej populaciji u Podgorici. Uskoro opširnije....,
1187,paulcezanne,911891456939450368,5,0,RT @HerrFlick3: Šibicari https://t.co/ryeubBHPvt,https://pbs.twimg.com/media/DKbqkzTWsAAnMXi.jpg
1188,paulcezanne,911891362789851136,0,0,"@jelenap196 @_PaulCezanne Jesje...svi da bude sramota samo kurcevite sudije,sud i zakone ove zemlje preskocite...i… https://t.co/9owD7y2pPN",
1189,paulcezanne,911891201602785280,13,0,"RT @UmorniL: Stanari smo iste zgrade.. i dokle god komšiju iz prizemlja boleo kurac što prokišnjava krov, biće nam ovako kako jeste",
1190,paulcezanne,911890993296871424,2,0,RT @dobar_skroz: Javio bi ti se @ICvjetkovic al ne mogu kad si me blokirala. https://t.co/u8WAVMmixy,https://pbs.twimg.com/media/DKbjUREXoAAKrT3.jpg
1191,paulcezanne,911890821686939648,10,0,RT @Mrs_Lenka_Sam: Čista poezija. 😍 https://t.co/avNGPqRVpv,https://pbs.twimg.com/media/DKbh1RpXkAAyAte.jpg
1192,paulcezanne,911890709577428992,3,0,"RT @DadiljaSljivka1: Kako radi centrifuga na masini za ves,tera bre na greh. Ok,udaljicu se i sacekati da zavrsi,ne bih li okacila ves!",
1193,paulcezanne,911890657937117184,24,0,"RT @BogdanTatic: E, da, ako krenu da vas smaraju botovi, nemojte da ih blokirate, jednostavno ih otkačite sa: ""Ma, nebitan si kao Vučić u U…",
1194,paulcezanne,911890478194454528,4,0,"RT @dobar_skroz: Za blok spremni !!! ""Bićeš ti meni glavna urednica fatalnog trećeg H programa"" #FATAlna #DraganTreći https://t.co/zEoqSJ69…",
1195,paulcezanne,911890344052174848,53,0,RT @GospojaMarka_K: Zaglavio drug boginje u +40 i kuka po fejsu sa infektivnog.Jedan komentar:Da nisi bežo iz škole preležao bi ko sva norm…,
1196,paulcezanne,911890341229465601,1,1,"@_PaulCezanne @SolzenjicinH Fala brate! Voleo bih da ostane ovolika kolika je sad cela,nekako sam navikao,a i volim… https://t.co/4vuhP1jssI",
1197,paulcezanne,911890070541565952,13,0,RT @Mrs_Lenka_Sam: Prvi dan jeseni u gradu na Uni. https://t.co/d9JXac1eyL,https://pbs.twimg.com/media/DKbZNagW0AAUzp4.jpg
1198,paulcezanne,911889957710696448,1,0,"RT @DadiljaSljivka1: Ćale bivsi kosarkas,majka atleticarka,ja imala keca na jednom tromesecju iz fizickog,brat sportski gradjen ko šahista.…",
1199,paulcezanne,911889801523101696,2,0,RT @dobar_skroz: Žena mi je rekla da večeras ne moram prat suđe. https://t.co/jyQ96AMuwi,https://pbs.twimg.com/media/DKbWJ-5XcAAvpx5.jpg
1200,paulcezanne,911889710599065600,9,0,RT @Libra50530869: Oplakah https://t.co/tgyAjkht30,https://pbs.twimg.com/media/DKbNOtHW4AEzqYA.jpg
1201,paulcezanne,911889671508185089,0,1,"@waltervalterovi @_PaulCezanne Prema Bjelasnici, prije policije skrenes lijevo, I vozis. Kad prodjes Buroj Jos par kilometara",
1202,paulcezanne,911889643225931777,0,1,@vlada_3maj @_PaulCezanne Zato si doktor :),
1203,paulcezanne,911889597940068352,8,0,RT @SolzenjicinH: Balkan bez pedera ko sarma bez mesa.,
1204,paulcezanne,911889560476450816,1,0,"RT @sinisasinpi: @SolzenjicinH Javi ako neko parče ostane Bosancima,svratio bih na burek!",
1205,paulcezanne,911889536824823808,0,1,@sinisasinpi @SolzenjicinH koliko god je ostane dobro nam došo!,
1206,paulcezanne,911889065628389376,7,0,RT @SolzenjicinH: Nakon održanog prajda Podgorica mijenja ime u Titogradić.,
1207,paulcezanne,911888957230780416,173,0,"RT @jelenap196: Sram te bilo predsedniče!Sram bilo i tu narkomančinu i njegovog sina i svu onu gamad, zahvaljujući kojoj ste tu gde ste! Sr…",
1208,paulcezanne,911888759284740096,1,0,"RT @SolzenjicinH: Mi ka sokolovi niz Cetinje, a Turci ka med slatki, za nama!",
1209,paulcezanne,911888707048939520,9,0,"RT @SolzenjicinH: Uhvate tri crnogorca đevojku u šumi. Dvojica je drže, a treći pravi frizuru.",
1210,paulcezanne,911888663197491200,1,0,"RT @DadiljaSljivka1: ""Ja vladam drustvenim mrezama"" ""E vladarko ,prvo glib ispod noktiju izvučeš,pa onda da savladaš sva slova do Š,pa cemo…",
1211,paulcezanne,911888490056617984,4,0,"RT @gost46: @DaZivimSan ""Imaš kuću vrati stan"" bila akcija u Jugoslaviji, tada su pravi vernici u komunizam vratili stanove :)",
1212,paulcezanne,911888421416837120,5,0,RT @SerbianInfidel: @DaZivimSan Ovo je bilo vežbanje blokade grada onda kada narodu dođe iz dupeta u glavu... eventualno.,
1213,paulcezanne,911888358674239489,2,0,RT @HerrFlick3: Samo vas gledamo... https://t.co/M4adpyR6JU,https://pbs.twimg.com/media/DKbH7PWWsAAy59D.jpg
1214,paulcezanne,911888224838197248,0,2,"@MirsadAbazovic paralela prema nacističkoj njemačkoj 1940 kad su bistri umovi napuštali treći ""rajh"". i bosna se napušta ali žalosno tiho.",
1215,paulcezanne,911886313418362881,7,0,RT @MirsadAbazovic: Pismo... https://t.co/UwDYiYECyR,
1216,paulcezanne,911886186033106945,1,0,"RT @DadiljaSljivka1: Kolega napustio posao,nasao djevojku.Eno sad po internetima moramo da gledamo kako se žvalave i salju ljubavne stihove…",
1217,paulcezanne,911886140059373573,0,1,"@DadiljaSljivka1 il mu krenulo il mu se okliznulo, isto je to",
1218,paulcezanne,911885705357512705,0,1,"@DadiljaSljivka1 jest vala, ko nekad u školi, prepisuje ko lud i ipak fasuje keca.",
1219,paulcezanne,911885337617747969,1,0,"RT @DadiljaSljivka1: Kad prepisujete neku vanvremensku mudros,dela to ne znam,napisete odvojeno.Pa majku mu jebem ni da prepisete ko iksan…",
1220,paulcezanne,911885138988068864,2,0,"RT @HerrFlick3: Jel vežbala i komunalna policija... mislim, savezničke snage treba zajedno da dejstvuju.",
1221,paulcezanne,911884979579375617,38,0,"RT @vlada_3maj: Danas me zvala majka da mi kaže:""Kad baba umre kupovaćeš ajvar u prodavnici ja se neću ovoliko mučiti!""  Baba ne sme nikada…",
1222,paulcezanne,911884857382506496,137,0,"RT @SuJokMasha: Родитељи деце ОШ Светозар Милетић, Земун https://t.co/0GmrfvKyli",https://pbs.twimg.com/media/DKUJmO7XUAIjIOi.jpg
1223,paulcezanne,911884664746455041,1,0,"RT @HerrFlick3: Üben Sie, üben Sie ... Sie werden es brauchen...  😀😀😀😀",
1224,paulcezanne,911884641220665344,0,0,@HerrFlick3 ništa bez prakse 😂😂uvjek treba,
1225,paulcezanne,911884068027019266,4,0,RT @UmorniL: Ima da bude ko Las VegAAAaaaaaaaaaaa.. https://t.co/XjZsr0drjt,https://pbs.twimg.com/ext_tw_video_thumb/911601296209252353/pu/img/L53OZnIs4sWf9s1I.jpg
1226,paulcezanne,911883244567764992,1,0,RT @linkzaprofil: @_PaulCezanne Sreca ti je pa nismo u rodu!,
1227,paulcezanne,911883226809061376,0,0,@linkzaprofil ko to zna?  moj otac se linjao po cijeloj jugoslviji a i tvoj je nekad zalutao u kakanj. 😜,
1228,paulcezanne,911882603149643777,0,0,@_PaulCezanne 🤣,
1229,paulcezanne,911881812162547712,0,1,"@100leBgd i ja se nadam, da mi se jednog dana javi neka bogata tetka iz usa. prije će biti da ona potraži od mene koju marku da pošaljem. 😂",
1230,paulcezanne,911880964057559040,1,0,RT @100leBgd: @_PaulCezanne 👍 tetka sa debelom slamaricom,
1231,paulcezanne,911878090376200197,5,0,RT @cezanneart: Chestnut Trees and Farmstead of Jas de Bouffin #paulcezanne #cezanne https://t.co/Ox7X7yDmAB,https://pbs.twimg.com/media/DKebQ_2W0AAbZE4.jpg
1232,paulcezanne,911876201282768897,5,0,RT @cezanneart: Chestnut Trees and Farmstead of Jas de Bouffin #paulcezanne #cezanne https://t.co/Ox7X7yDmAB,https://pbs.twimg.com/media/DKebQ_2W0AAbZE4.jpg
1233,paulcezanne,911868977508470785,0,0,@EdisPG @_PaulCezanne Pa gdje su ti Dejcici ?,
1234,paulcezanne,911868168343363584,5,13,Chestnut Trees and Farmstead of Jas de Bouffin #paulcezanne #cezanne https://t.co/Ox7X7yDmAB,https://pbs.twimg.com/media/DKebQ_2W0AAbZE4.jpg
1235,paulcezanne,911855707200385024,1,2,@_PaulCezanne 👍 tetka sa debelom slamaricom,
1236,paulcezanne,911853368473194497,19,0,RT @cezanneart: Montagne Sainte-Victoire from Lauves #paulcezanne #fineart https://t.co/6hQs1ITGHM,https://pbs.twimg.com/media/DKbOMbKWAAEzREG.jpg
1237,paulcezanne,911810012246364161,3,0,RT @cezanneart: Lane of Chestnut Trees at the Jas de Bouffan #paulcezanne #romanticism https://t.co/UijOV2z2mi,https://pbs.twimg.com/media/DKdl8jBXkAEY208.jpg
1238,paulcezanne,911728182210031616,12,0,"RT @cezanneart: Jas de Bouffan, the pool #fineart #paulcezanne https://t.co/ja6oCAMp6J",https://pbs.twimg.com/media/DKb_6YnW0AItlmL.jpg
1239,paulcezanne,911707268164521984,12,0,"RT @cezanneart: Jas de Bouffan, the pool #fineart #paulcezanne https://t.co/ja6oCAMp6J",https://pbs.twimg.com/media/DKb_6YnW0AItlmL.jpg
1240,paulcezanne,911700634834952192,12,0,"RT @cezanneart: Jas de Bouffan, the pool #fineart #paulcezanne https://t.co/ja6oCAMp6J",https://pbs.twimg.com/media/DKb_6YnW0AItlmL.jpg
1241,paulcezanne,911904388888907776,1,0,"RT @darkokrznaric: ""Bjelašnica u novom ruhu: proradiće žičara i zapucati snježni topovi.""  Valentin I. da iskoristi (bom)bonske ovlasti i z…",
1242,paulcezanne,911904304050708480,19,0,RT @cezanneart: Montagne Sainte-Victoire from Lauves #paulcezanne #fineart https://t.co/6hQs1ITGHM,https://pbs.twimg.com/media/DKbOMbKWAAEzREG.jpg
1243,paulcezanne,911904234542649344,1,0,RT @darkokrznaric: kako god da završe izbori u Njemačkoj - Angela je pokazala da ima veće cojones i veće srce od 99% muških kolega. Sretno!…,
1244,paulcezanne,911904056108621824,2,0,RT @trosmislen: Od kojih si...to znaš samo ti... https://t.co/PTlzw3DCoO,https://pbs.twimg.com/media/DKe0JbmWkAApCfe.jpg
1245,paulcezanne,911903461209460736,1,0,RT @trosmislen: Pamet u glavu... https://t.co/RWZCI3PEYM,https://pbs.twimg.com/media/DKe18FwWAAAXDoi.jpg
1246,paulcezanne,911903267365539840,1,0,RT @trosmislen: Mada bih voleo... https://t.co/aQIWL9mvj1,https://pbs.twimg.com/media/DKe2RbjXoAATbmV.jpg
1247,paulklee,912187110328815616,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
1248,paulklee,912175124920590339,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
1249,paulklee,912146529544159232,20,0,RT @artistklee: Temple Gardens #fineart #paulklee https://t.co/ymQL5s6dFI,https://pbs.twimg.com/media/DKebDMLW0AAv5g7.jpg
1250,paulklee,912146478289780746,20,0,RT @artistklee: Temple Gardens #fineart #paulklee https://t.co/ymQL5s6dFI,https://pbs.twimg.com/media/DKebDMLW0AAv5g7.jpg
1251,paulklee,912142157330427907,20,0,RT @artistklee: Temple Gardens #fineart #paulklee https://t.co/ymQL5s6dFI,https://pbs.twimg.com/media/DKebDMLW0AAv5g7.jpg
1252,paulklee,912141044283789312,4,0,RT @artistklee: Death for the Idea #paulklee #arthistory https://t.co/5MBSFxuZpK,https://pbs.twimg.com/media/DKhNcGHW4AIywv7.jpg
1253,paulklee,912107145323311104,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
1254,paulklee,912088279218081792,1,0,#PaulKlee: Ad Parnassum https://t.co/bp1zYW1xms #art #painting #expressionism #abstractart #Bauhaus https://t.co/mO6V1FX4C9,https://pbs.twimg.com/media/DKhjAbUWAAAsVWr.jpg
1255,paulklee,912087040115695616,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
1256,paulklee,912080655219134464,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
1257,paulklee,912080417381076993,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
1258,paulklee,912079069868707842,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
1259,paulklee,912072646212374528,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
1260,paulklee,912071619270541313,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
1261,paulklee,912066334489501703,4,0,RT @artistklee: Death for the Idea #paulklee #arthistory https://t.co/5MBSFxuZpK,https://pbs.twimg.com/media/DKhNcGHW4AIywv7.jpg
1262,paulklee,912064071750635520,4,6,Death for the Idea #paulklee #arthistory https://t.co/5MBSFxuZpK,https://pbs.twimg.com/media/DKhNcGHW4AIywv7.jpg
1263,paulklee,912062080626421761,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
1264,paulklee,912059630364315653,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
1265,paulklee,912057882841174016,0,0,Twuste   #PaulKlee https://t.co/3niBihoeUB,https://pbs.twimg.com/media/DKhHz2UWkAANza_.jpg
1266,paulklee,912056511538409472,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
1267,paulklee,912056471843672071,2,0,RT @met_modernart: Static-Dynamic Gradation by Paul Klee https://t.co/4smHWMuIaa #paulklee #metmuseum https://t.co/aJvJ54X8kq,https://pbs.twimg.com/media/DKLlKokW4AAYY0s.jpg
1268,paulklee,912055458977992705,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
1269,paulklee,912054064107704320,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
1270,paulklee,912052475263406081,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
1271,paulklee,912052030658744322,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
1272,paulklee,912043956682330112,2,0,RT @met_modernart: Falling Bird by Paul Klee by Paul Klee https://t.co/Tfpm1J14TZ #paulklee #themet https://t.co/T2ejEra4mq,https://pbs.twimg.com/media/DKFRfOLXoAAmeZZ.jpg
1273,paulklee,912042938254921728,8,10,Possessed girl #arthistory #paulklee https://t.co/zxoCiaQFT0,https://pbs.twimg.com/media/DKg6N9MXcAARjB-.jpg
1274,paulklee,912041228782440450,0,0,@Paulklee_Guild @Purple_Avenues You don’t know have to; I’ve become used to scrolling past what looks like screenshots/manga pages 😂,
1275,paulklee,912039477807284224,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
1276,paulklee,912038332615544834,1,0,RT @artistklee: The column https://t.co/yR8ziSOAme #abstractart #paulklee https://t.co/dWyMaLfea0,https://pbs.twimg.com/media/DKgyXbOXUAAnkIw.jpg
1277,paulklee,912038153099386882,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
1278,paulklee,912035210115649538,0,0,@Mangsney @Purple_Avenues ill try to.,
1279,paulklee,912034510124015616,76,0,"RT @museodel900: “L’arte non riproduce ciò che è visibile, ma rende visibile ciò che non sempre lo è.” #PaulKlee #in900 https://t.co/mDtWCT…",
