id,twi_acc,twi_id,retwi,fav,desc,url
350,amazingnature33,905785979302174721,8,26,Finland  Please rate this picture from 1 to 10 https://t.co/K0FPAw4nMT,https://pbs.twimg.com/media/DJEtC3oW4AAHmk6.jpg
351,amazingnature33,905740683046035456,5,11,"Devetashka cave, Bulgaria  Please rate this picture from 1 to 10 https://t.co/z5OUy80QJG",https://pbs.twimg.com/media/DJEs_AIXcAAXWKk.jpg
352,amazingnature33,905695129750536193,7,16,Please rate this picture from 1 to 10 https://t.co/H7oX2lIjpR,https://pbs.twimg.com/media/DJEs32yXoAA1MxD.jpg
353,amazingnature33,905649580448124928,3,11,Please rate this picture from 1 to 10 https://t.co/9GMpTgAVS6,https://pbs.twimg.com/media/DJEstEgWsAIJFTp.jpg
354,amazingnature33,905604281465634816,8,8,Please rate this picture from 1 to 10 https://t.co/bxLIa09IgO,https://pbs.twimg.com/media/DJEsp06W0AAS6QH.jpg
355,amazingnature33,905554070785675264,7,17,Please rate this picture from 1 to 10 https://t.co/aVn9HJxYEe,https://pbs.twimg.com/media/DJEsnNaW4AQZLC5.jpg
356,amazingnature33,905463353807646720,5,17,"Laguna Beach, California  Please rate this picture from 1 to 10 https://t.co/unQ6pBam7H",https://pbs.twimg.com/media/DI-Z6DvXUAAeozL.jpg
357,amazingnature33,905418055412539392,5,22,"Hanalei, Hawaii  Please rate this picture from 1 to 10 https://t.co/9wWOm8f4CO",https://pbs.twimg.com/media/DI-Z1cYW0AAJxkc.jpg
358,amazingnature33,905372755008225281,5,18,Beautiful Moon  Please rate this picture from 1 to 10 https://t.co/ABjoGYlalc,https://pbs.twimg.com/media/DI-ZwI3WsAA0Yn0.jpg
359,amazingnature33,905327208255942656,12,14,"Sunrise on Lake Superior, Duluth, Minnesota  Please rate this picture from 1 to 10 https://t.co/UlXWDr7VFR",https://pbs.twimg.com/media/DI-ZpnIXgAALDGO.jpg
360,amazingnature33,905281905951522816,4,8,"Hamnøy, Lofoten, Norway  Please rate this picture from 1 to 10 https://t.co/kCm0cNIJws",https://pbs.twimg.com/media/DI-Zk_bXgAIRyFq.jpg
361,amazingnature33,905236359476064257,4,8,"North Shore, Oahu, Hawaii   Please rate this picture from 1 to 10 https://t.co/KujAsflOIu",https://pbs.twimg.com/media/DI-ZU_7W4AAR2fr.jpg
362,amazingnature33,905191058220376064,6,11,"Pacific Ocean, Olympic National Park, Washington State  Please rate this picture from 1 to 10 https://t.co/1Y7yzuAMQU",https://pbs.twimg.com/media/DI-Zcj3XoAEhep5.jpg
363,amazingnature33,905145007258128384,8,13,"Lower Yellowstone River Falls, Yellowstone National Park   Please rate this picture from 1 to 10 https://t.co/WxePXpd8ti",https://pbs.twimg.com/media/DI-YmONXcAE_Yf0.jpg
364,amazingnature33,905109715096657921,13,16,"The water spirals of Elakala Waterfalls, Blackwater Falls State Park, West Virginia, USA   Please rate this picture… https://t.co/K8YdN7KugW",
365,amazingnature33,905109492278460416,12,26,"Breathtaking sunset in Sabaudia, Italy https://t.co/2GBrlOGe7F",https://pbs.twimg.com/media/DI-YRZ9XYAEm-ow.jpg
366,amazingnature33,905109372132569090,10,14,Crystal clear water in Ontario https://t.co/chajMt41ls,https://pbs.twimg.com/media/DI-YKJOW4AE6QyH.jpg
367,amazingnature33,905109201772470272,15,14,"Dawn over Chillon Castle, Switzerland at sunset. https://t.co/4INPpjNnSu",https://pbs.twimg.com/media/DI-YAcNW0AQiGZC.jpg
368,amazingnature33,905109154641084416,8,13,Dazzling waterfall in Romania https://t.co/egjS2Ofatw,https://pbs.twimg.com/media/DI-X9sdXUAIxpMk.jpg
369,amazingnature33,905109101298016257,12,25,"Devetashka Cave, Bulgaria https://t.co/YfkGfoewBj",https://pbs.twimg.com/media/DI-X60ZXgAAEKBB.jpg
370,amazingnature33,905109057073238016,7,11,"Devils bridge, Wilhelmshoe Germany https://t.co/5iJCPf6DwK",https://pbs.twimg.com/media/DI-X30VXcAEBqza.jpg
371,amazingnature33,905108987133218816,7,11,"Devils Den Spring, Florida. https://t.co/RZAkQHjItI",https://pbs.twimg.com/media/DI-XzOVW4AAHNND.jpg
372,amazingnature33,905108839724404738,6,7,"St. Vitus Cathedral reflection, Prague, Czech Republic https://t.co/ig2IFb7Zwh",https://pbs.twimg.com/media/DI-XruSXcAEwwpx.jpg
373,amazingnature33,905108711508774912,8,12,"Sunset in Tuscany, Italy https://t.co/aPE6cKZ7bT",https://pbs.twimg.com/media/DI-XjHDWAAI3oDr.jpg
374,amazingnature33,905107067924566016,6,12,Super tornado photographed in wray in Colorado https://t.co/5PWUg3ZmnW,https://pbs.twimg.com/media/DI-WDE4XYAAapoH.jpg
375,Amazing_Greece,872343699308654596,47,85,Bonjour from the amazing sea of Zakynthos #Greece https://t.co/CXGpzOflKl,https://pbs.twimg.com/media/DBsv6KMXgAAE6Y3.jpg
376,Amazing_Greece,871985569966026752,61,115,Colors and light that can only be #Greece 🇬🇷 Kastelorizo https://t.co/T1vSZ2268F,https://pbs.twimg.com/media/DBnqO5ZXcAA7Lql.jpg
377,Amazing_Greece,871618015535611905,56,109,Peaceful and colorful Symi ~ Dodecanese #Greece 🇬🇷 https://t.co/266wjGS9mC,https://pbs.twimg.com/media/DBib8edWsAAr12Q.jpg
378,Amazing_Greece,869949233016840193,64,140,Perfection  #Santorini #Greece #travel https://t.co/NC5uPz5hUF,https://pbs.twimg.com/media/DBKuMjUW0AAVPVH.jpg
379,Amazing_Greece,869456740131246080,85,117,The amazing Elafonissi from above  #Crete #Greece 🇬🇷 https://t.co/iEsotevlwa,https://pbs.twimg.com/media/DBDuR9oXYAEAzfM.jpg
380,Amazing_Greece,869092619892264964,46,76,Waves Andros island #Greece https://t.co/GJL4iTmnBb,https://pbs.twimg.com/media/DA-jHJTWAAAzZ5B.jpg
381,Amazing_Greece,869092265918169088,24,0,"RT @ceoworld: Colours of #Kastelorizo, one of the most beautiful islands of the #Dodecanese in the southeast of #Greece. #travel #ttot #Mon…",
382,Amazing_Greece,869092176256544768,5,0,RT @GreekMacedonia: #29Μαΐου  καὶ ὁρῶν τοὺς πολεμίους ἒσωθεν τῆς πόλεως λέγει τῷ ἀδελφῷ αὑτοῦ «ὢ φρίξον ἥλιε! ὢ στέναξον γῆ ! ἑάλω ἡ... htt…,
383,Amazing_Greece,868369811608416256,85,170,Goodmorning from Antiparos #aegean #GREECE #travel https://t.co/veZyZFPMrd,https://pbs.twimg.com/media/DA0RsINWAAAP1pU.jpg
384,Amazing_Greece,868001336675184641,70,114,Weekend is coming...what more do we need ?! #Greece #travel 🇬🇷 https://t.co/auFdlZCJgB,https://pbs.twimg.com/media/DAvCkxcWsAAuO30.jpg
385,Amazing_Greece,868000855236247552,17,0,RT @Greekculture: The Feast of the Ascension of our Lord God and Savior Jesus Christ is celebrated on the fortieth day after Easter. https:…,
386,Amazing_Greece,867285055680516098,65,116,The quiet and wonderful Stelari beach of #Corfu #Greece #travel https://t.co/Gtub5jU3Ix,https://pbs.twimg.com/media/DAk3I3JWAAAr8Ea.jpg
387,Amazing_Greece,866927516610695168,46,80,Alley of Xanthi #Thrace #Greece #travel 🇬🇷 https://t.co/aJLeI95EtV,https://pbs.twimg.com/media/DAfx9TDWsAAkWp7.jpg
388,Amazing_Greece,866546372455141376,95,142,Happy new week from Tinos island #Aegean #Greece #travel https://t.co/mwrC70JkJ1,https://pbs.twimg.com/media/DAaXT1KXcAEVYSs.jpg
389,Amazing_Greece,865235220865396737,52,70,Destination Patmos #Greece https://t.co/JZKjer6FEY,https://pbs.twimg.com/media/DAHu0_KXkAA5ikR.jpg
390,Amazing_Greece,864867242898591745,30,70,Oia from above #Santorini #Greece #tourism https://t.co/7k89JLb22i,https://pbs.twimg.com/media/DACgJ6lW0AAPPiz.jpg
391,Amazing_Greece,864865407177555968,8,28,#Greece is now #2 in the world for the cleanest beaches.   https://t.co/CpRXNDZKfJ,
392,Amazing_Greece,864012350193532928,58,103,Hora of Andros island #Aegean #GREECE #travel https://t.co/cjhuekGtQQ,https://pbs.twimg.com/media/C_2Won_W0AANKHZ.jpg
393,Amazing_Greece,863398826123694082,32,47,"Lindos bay, Rhodes island #aegean #GREECE https://t.co/NHKgBY1M0D",https://pbs.twimg.com/media/C_tonzBW0AAzMgv.jpg
394,Amazing_Greece,862210711614877696,36,57,"Pyrgos village, Tinos island #aegean #Greece 🇬🇷 https://t.co/zIBkbhxa1V",https://pbs.twimg.com/media/C_cwByiXcAQecfQ.jpg
395,Amazing_Greece,861965243169288193,27,43,"Colorful Parga, Epirus #Greece 🇬🇷 https://t.co/Pdvz6ay1FP",https://pbs.twimg.com/media/C_ZQzKDXUAElXOc.jpg
396,Amazing_Greece,861481033891500032,74,120,Aegean view from a cave pool #Santorini #Greece 🇬🇷 https://t.co/eQOGxDmGfC,https://pbs.twimg.com/media/C_SYa5yW0AAwIEQ.jpg
397,Amazing_Greece,861150968028827648,44,89,Soon.... Karpathos island #GREECE https://t.co/O0AybaFYDy,https://pbs.twimg.com/media/C_NsOGGW0AA8h3j.jpg
398,Amazing_Greece,860025574202462208,33,47,"Isternia village, Tinos island #Greece 🇬🇷 https://t.co/erOxXZQm5A",https://pbs.twimg.com/media/C-9srx4XYAAGYRr.jpg
399,Amazing_Greece,859669042508038144,90,148,Stunning Zakynthos ! #GREECE #travel https://t.co/J4FmSgFOsu,https://pbs.twimg.com/media/C-4oadUXsAAjRBM.jpg
400,Amazing_Greece,859032990273470464,36,60,"Summer is loading... Egremni beach, Lefkada #GREECE https://t.co/aDwKfNLdmo",https://pbs.twimg.com/media/C-vl647WAAAtsuY.jpg
401,Amazing_Greece,858933993005359104,54,88,Καλό μήνα ~ Happy new month from #Santorini #GREECE https://t.co/kTdNM5nAVa,https://pbs.twimg.com/media/C-uL1lfXoAAFxMX.jpg
402,Amazing_Greece,857271715352727554,89,149,Blue hour for #Athens #Greece 🇬🇷 https://t.co/acM8gxYL58,https://pbs.twimg.com/media/C-WkD_pXgAILzfk.jpg
403,Amazing_Greece,856424729753919489,60,106,Bonjour from Parga #Epirus #Greece https://t.co/4rxSIz5cPk,https://pbs.twimg.com/media/C-KhvKiXYAA0xpU.jpg
404,Amazing_Greece,856112248229593088,48,67,"The Caryatids (c.421-406 BC)  Acropolis Museum, #Athens #GREECE https://t.co/07InoSIygO",https://pbs.twimg.com/media/C-GFhuJXkAEQwSo.jpg
405,Amazing_Greece,855678959035576320,67,98,Bonjour from sunny Corfu #GREECE 🇬🇷 https://t.co/Hi3rZaPMwQ,https://pbs.twimg.com/media/C9_7dOjXcAA2EKy.jpg
406,Amazing_Greece,855316564010164234,56,97,Green and blue Paxos island #IonianSea #GREECE https://t.co/VGY3V5R2tk,https://pbs.twimg.com/media/C96x24JUQAAJycz.jpg
407,Amazing_Greece,854948368908517377,44,86,A walk in the sunshine of #Santorini #Greece https://t.co/U65lbi3Acn,https://pbs.twimg.com/media/C91i_kgWAAA60dl.jpg
408,Amazing_Greece,852917467324264450,46,73,"Unique posture of the Presidential Guard  (Evzones) during Epitaphios on Holy Friday, Athens #Greece https://t.co/aC1booyvNe",https://pbs.twimg.com/media/C9Yr4nFXgAIUs1d.jpg
409,Amazing_Greece,852781931397656577,21,34,""" Crucifixion is the only way to Resurrection. There is no other"" Nikos Kazantzakis #Greece https://t.co/udka5ZbcSx",https://pbs.twimg.com/media/C9WwlGCVoAEi8_x.jpg
410,Amazing_Greece,852047001961218049,51,0,RT @WhyAthens: Spending #Easter week in #Athens ? Be part of the magic of #Orthodox Easter #Greece #Traveltips #Greek #Travel #ttot https:/…,
411,Amazing_Greece,852046111342710784,61,95,Serene Astypalea #Aegean #GREECE https://t.co/3YbeTSunKM,https://pbs.twimg.com/media/C9MTZw6U0AAG9gj.jpg
412,Amazing_Greece,851811526889656321,48,94,Monastery of Meteora #Greece 🇬🇷 https://t.co/Fy4Sj8vDhg,https://pbs.twimg.com/media/C9I98W0XYAMzAKj.jpg
413,Amazing_Greece,850229178351861760,39,97,Goodmorning from Thessaloniki #Macedonia 🇬🇷 #GREECE https://t.co/t3nNRYGha3,https://pbs.twimg.com/media/C8ye6SrUIAA8rXz.jpg
414,Amazing_Greece,849528972484521984,43,85,Spring has come to Lefkada #IonianSea #Greece https://t.co/tk2BrZ8b98,https://pbs.twimg.com/media/C8oiEswXkAARkF9.jpg
415,Amazing_Greece,849285979190022144,26,51,Monemvasia ~ Peloponnese #GREECE https://t.co/Yxvgt8bjak,https://pbs.twimg.com/media/C8lFDe-XoAEI7tQ.jpg
416,Amazing_Greece,849285840958259200,59,0,"RT @archaeologymag: 2,500-year-old settlement that covered 100 acres and had an organized street plan identified in Greece  https://t.co/nX…",
417,Amazing_Greece,849285264136654848,260,0,RT @TravelersLuxury: #Greece a wonderful sunny afternoon in @costanavarino #costanavarino #luxurytravel nice flight with @aegeanairlines #m…,
418,Amazing_Greece,848971317785309184,9,0,RT @Chris_Ledbetter: I just supported THE SKY THRONE Release Launch!  Zeus + @ThunderclapIt = #BOOM @Chris_Ledbetter @Month9Books  https://…,
419,Amazing_Greece,847103202050920453,34,52,Nafplio ~ Peloponnese #Greece 🇬🇷 https://t.co/74SHO2vRn2,https://pbs.twimg.com/media/C8GDuw0WsAE3cPv.jpg
420,Amazing_Greece,846259073075105792,28,44,"Perfect spot ! Kalamas river, Epirus #Greece 🇬🇷 https://t.co/AYLrjp66jM",https://pbs.twimg.com/media/C76EHt6XUAERi-5.jpg
421,Amazing_Greece,845543405614776320,95,143,* ΧΡΟΝΙΑ ΠΟΛΛΑ ΕΛΛΑΔΑ * Happy Independence Day #25ηΜαρτιου #GREECE https://t.co/GWSYpolTcs,https://pbs.twimg.com/media/C7v5Ok7XUAAgpDo.jpg
422,Amazing_Greece,845180716849610752,86,152,"Past, present and future  #Greece https://t.co/Gl6cP3rRmA",https://pbs.twimg.com/media/C7qvXYvVwAABUeT.jpg
423,Amazing_Greece,844848468728340480,44,80,"So exotic yet so Greek ! Lihdonisia, Gulf of Euboea island #GREECE https://t.co/yG4Fzk0ZuI",https://pbs.twimg.com/media/C7mBLn0UwAAFKNe.jpg
424,Amazing_Greece,844848021468688385,2,0,RT @TravelandLust: This is heaven https://t.co/9HHZe5kSS9 @Bluegr_Hotels #minosbeacharthotel #luxury @VisitGreecegr @Amazing_Greece @living…,
425,Amazing_Greece,844847851813298178,3,0,RT @NomadsTV: The city may be ancient but its view never gets old 🙏🏼 @CityofAthens @WhyAthens @VisitGreecegr @Amazing_Greece https://t.co/d…,
426,Amazing_Greece,844232950698917888,26,49,"Mastihari, Kos island #Greece https://t.co/NPynzz9D8Y",https://pbs.twimg.com/media/C7dRYBvWwAEoHgl.jpg
427,Amazing_Greece,843716446299467776,54,118,First day of Spring! Goodmorning from #Santorini #Greece https://t.co/W8XFJnGz2k,https://pbs.twimg.com/media/C7V7nGHXwAAM4Bu.jpg
428,Amazing_Greece,842468885093879808,0,0,@WorldofKemp παρακαλώ!,
429,Amazing_Greece,842402856917446657,56,101,"Alexander the Great statue, Thessaloniki #Macedonia #Greece https://t.co/9sQahBaGj0",https://pbs.twimg.com/media/C7DQ6vYWsAAUKdQ.jpg
430,Amazing_Greece,842402191600177152,3,0,"RT @WorldofKemp: Hi @Amazing_Greece I spent time in Thrace recently. Amazing, but often overlooked part of Greece https://t.co/6wEifbIgj5…",
431,Amazing_Greece,841571702408695808,60,101,Alley of Skiathos #GREECE https://t.co/6D10aw5TaO,https://pbs.twimg.com/media/C63c-UkWoAAB1kR.jpg
432,Amazing_Greece,840109955327827969,41,58,"Bonjour from Assos village, Kefalonia #IonianSea #GREECE https://t.co/jbuAzUArUo",https://pbs.twimg.com/media/C6irhgkVAAE-c8b.jpg
433,Amazing_Greece,839383510053965824,57,97,"The beautiful village of Olympos, Karpathos island #Dodecanese #GREECE 🇬🇷 https://t.co/dE9d7uoXq3",https://pbs.twimg.com/media/C6YWtHHWQAAjwjg.jpg
434,Amazing_Greece,839029615138078721,66,101,Sunny #Santorini  #GREECE https://t.co/hs61NHA6yb,https://pbs.twimg.com/media/C6TU-BKWUAAuVND.jpg
435,Amazing_Greece,838426850821091328,55,90,Castle of Methoni ~ Peloponnese #Greece https://t.co/RYfdt9TzSS,https://pbs.twimg.com/media/C6Kwvu8WAAEQ1We.jpg
436,Amazing_Greece,838426620092420097,5,0,RT @NomadsTV: Open-air museum ☄️ #acropolis @WhyAthens @CityofAthens @AthensDaily @VisitGreecegr @Amazing_Greece https://t.co/F5SOwoFzVo,https://pbs.twimg.com/media/C6Gq_5BWMAAioX5.jpg
437,Amazing_Greece,837696575187087360,39,61,A peaceful dusk Koufonisia #Greece https://t.co/iQTm8U2xfy,https://pbs.twimg.com/media/C6AYiTbWUAEsGMT.jpg
438,Amazing_Greece,836602056311996418,85,154,Dusk colors Thessaloniki #Macedonia  #GREECE https://t.co/2itP3ATv2R,https://pbs.twimg.com/media/C5w1Hb0WcAEyewq.jpg
439,Amazing_Greece,836169794458124288,6,0,"RT @EdKaMarTravel: Antiparos, view from hilltop. @EdKaMarTravel  @VisitGreecegr @Amazing_Greece #Travel #Sea https://t.co/7C81HXadpm",https://pbs.twimg.com/media/C5nF4OtWYAA-MMS.jpg
440,Amazing_Greece,835162553902841857,44,90,Colors of Oia #Santorini #Greece https://t.co/cbAvWfbpI9,https://pbs.twimg.com/media/C5cX5aUWAAAEAKa.jpg
441,Amazing_Greece,834438763128422400,39,81,The lighthouse at the edge of the Corinthian gulf #Greece https://t.co/daGWMuOzX2,https://pbs.twimg.com/media/C5SFnEvWcAE8piX.jpg
442,Amazing_Greece,833937341181865984,51,88,"One of the most beautiful alleys of the world ! Molyvos, Lesvos island #Greece https://t.co/F60wjTInoZ",https://pbs.twimg.com/media/C5K9jOwWIAAVzpd.jpg
443,Amazing_Greece,833339737373020160,0,1,@eriunios @ByzantinFR Complete ignorance,
444,Amazing_Greece,833225473106771968,57,109,Mount Athos #Macedonia #Greece https://t.co/3eYZEa2hPR,https://pbs.twimg.com/media/C5A2IeOWQAAhc0Y.jpg
445,Amazing_Greece,832875559218720768,59,103,Happy weekend from colorful Nafplio #Peloponnese #GREECE https://t.co/YeXkdD3UI0,https://pbs.twimg.com/media/C4734zqWEAAYFRT.jpg
446,Amazing_Greece,831902953590112256,101,170,The sacred rock of Acropolis #Athens #Greece https://t.co/FKuu4nSOav,https://pbs.twimg.com/media/C4uDTX3XUAAcUuE.jpg
447,Amazing_Greece,831528699786829825,41,87,"Amazing sunset ! Cretenia, Rhodes island #Dodecanese #Greece https://t.co/85haxNqqvw",https://pbs.twimg.com/media/C4ou7NSWQAA6DKn.jpg
448,Amazing_Greece,830703365931794434,69,133,A wonderful day to all from Symi #Dodecanese #Greece https://t.co/uIBYVoSQQm,https://pbs.twimg.com/media/C4dASgzWcAI8pkQ.jpg
449,Amazing_Greece,829981353491968001,71,129,View from above Kastelorizo ~ Dodecanese #Greece https://t.co/0fgLV0CK8p,https://pbs.twimg.com/media/C4Svm1hWYAAil8x.jpg
450,Amazing_Greece,829382728319717376,5,12,The little bear went back to safety after an operation by the police and local enviromental service #Greece 🐻 https://t.co/atJ88MWe4A,
451,Amazing_Greece,829250493989912577,0,0,@MaKza Yes probably. Goodmorning,
452,Amazing_Greece,829242734120751105,157,237,Rare scene! A bear walking on the frozen lake of Kastoria #Macedonia #GREECE #winter https://t.co/g07phgQ42a,https://pbs.twimg.com/media/C4IP2n2W8AAvrrp.jpg
453,Amazing_Greece,828272618725863424,101,193,Beloved Thessaloniki #Macedonia #Greece https://t.co/VB0qqiKP8l,https://pbs.twimg.com/media/C36dipXXAAAIvDS.jpg
454,Amazing_Greece,827547191057190913,38,72,The elegant ambiance of Corfu #Greece https://t.co/fGoHxyJxgm,https://pbs.twimg.com/media/C3wJxFoXUAA2Tqu.jpg
455,Amazing_Greece,827086794860662784,79,143,"Gate to the Blue Oia, #Santorini #Greece https://t.co/4JCXxdt234",https://pbs.twimg.com/media/C3pnCYRWAAAFzPV.jpg
456,Amazing_Greece,824913780765315073,4,8,Vote for #Athens !  https://t.co/iWRizWBI7k,
457,Amazing_Greece,824531997179703296,36,74,"Beach of Kymi , Euboea island #Greece ❄️ https://t.co/32RJZokenk",https://pbs.twimg.com/media/C3FTdxHWEAExsD4.jpg
458,Amazing_Greece,823554398072766465,45,67,Dramatic Monemvasia #Peloponnese #Greece https://t.co/7HREZp4P1V,https://pbs.twimg.com/media/C23Z8fuXcAYv6RN.jpg
459,Amazing_Greece,823200039979941888,23,44,"A snowy, foggy night Arnea, Halkidiki  #Macedonia #GREECE https://t.co/VhaPAIyD4r",https://pbs.twimg.com/media/C2yYDPLXgAAugka.jpg
460,Amazing_Greece,823199612089540610,21,0,RT @EEAthina: Περιμένοντας τις Αλκυονίδες στη Τζια... 🌞🌥⚓️  Καλή Κυριακή!  #Greece #Kea #nofilter #wintersun #wintersea   https://t.co/cm9p…,
461,Amazing_Greece,822721739977347073,28,51,"Incredible view and beauty ! Ainos mountain, Kefalonia #IonianSea #Greece #winter https://t.co/RzdBUR7m1d",https://pbs.twimg.com/media/C2rlCyYXAAAVSnd.jpg
462,Amazing_Greece,821991520555401216,44,89,"Pure white ! Pure beauty ! On the way to Pisoderi, Florina #Macedonia #GREECE https://t.co/ao0wW82Bpr",https://pbs.twimg.com/media/C2hM6c6XcAAUYZE.jpg
463,Amazing_Greece,821390174705881089,19,33,"Idyllic ! Pertouli, Trikala #Thessaly #Greece ❄️ https://t.co/cvo1zuL3u7",https://pbs.twimg.com/media/C2Yp-JtXEAAvChb.jpg
464,Amazing_Greece,820602276259758080,84,135,Winter blue and white ! Skiathos #Greece https://t.co/KuVq1vM4vx,https://pbs.twimg.com/media/C2NdZx9WIAAoZ1r.jpg
465,Amazing_Greece,820345867345494016,1,5,@siljanstrkot you wish,
466,Amazing_Greece,819862506302799873,31,60,With love...not from Russia but from Thessaloniki ! #Macedonia #Greece https://t.co/mCDGxxUzwe,https://pbs.twimg.com/media/C2C8lhxW8AEiNg-.jpg
467,Amazing_Greece,819595594461233152,37,75,Winter night Trikala ~ Thessaly #Greece https://t.co/8hL5ouqIGg,https://pbs.twimg.com/media/C1_J1DlWIAAhJBX.jpg
